Gekko_kuhli_C9A	CM122939.1	595	83	286	368	135818949	135819197	97.590	1.38e-42	170
Gekko_kuhli_C9A	CM122939.1	595	87	458	544	135827714	135827974	89.655	1.61e-41	167
Gekko_kuhli_C9A	CM122939.1	595	74	213	286	135816444	135816665	98.649	5.57e-35	147
Gekko_kuhli_C9A	CM122939.1	595	61	406	466	135822826	135823008	100.000	3.14e-27	123
Gekko_kuhli_C9A	CM122939.1	595	54	542	595	135829592	135829753	100.000	3.18e-25	117
Gekko_kuhli_C9A	CM122939.1	595	53	65	117	135812237	135812395	98.113	2.03e-24	114
Gekko_kuhli_C9A	CM122939.1	595	120	112	211	135812901	135813254	53.333	4.41e-24	114
Gekko_kuhli_C9A	CM122939.1	595	47	168	214	135815753	135815893	97.872	3.24e-20	101
Gekko_kuhli_C9A	CM122939.1	595	59	26	77	135808920	135809096	74.576	9.48e-18	94.0
Gekko_kuhli_C9A	CM122939.1	595	39	367	405	135820809	135820925	100.000	4.20e-15	85.1
Gekko_kuhli_C9A	CM122939.1	595	67	469	535	134594384	134594187	41.791	2.49e-09	66.6
Gekko_kuhli_C9A	CM122939.1	595	67	469	535	134990708	134990511	40.299	1.34e-08	64.3
Gekko_kuhli_C9A	CM122939.1	595	92	286	377	134546517	134546792	29.348	1.09e-07	61.2
Gekko_kuhli_C9A	CM122939.1	595	92	286	377	134941607	134941882	29.348	1.80e-07	60.5
Gekko_kuhli_C9A	CM122939.1	595	25	1	25	135802363	135802437	100.000	9.32e-06	55.1
Gekko_kuhli_C9A	CM122952.1	595	224	311	524	42943336	42942713	26.786	9.11e-09	64.7
Gekko_kuhli_C9A	CM122952.1	595	218	315	526	42931108	42930512	24.771	9.09e-08	61.6
Gekko_kuhli_C9A	CM122937.1	595	53	541	593	82215983	82216141	49.057	2.64e-07	60.1
Gekko_kuhli_C9A	CM122937.1	595	67	469	534	82239579	82239379	38.806	5.44e-07	58.9
Gekko_kuhli_C9A	CM122937.1	595	71	297	367	82270564	82270352	36.620	2.93e-06	56.6
Gekko_kuhli_C9A	CM122941.1	595	73	526	594	29272593	29272387	39.726	9.98e-06	55.1
Gekko_kuhli_C9A	CM122941.1	595	73	526	594	28907325	28907119	39.726	9.98e-06	55.1
