Lacerta_agilis_C9A	CM090396.1	27.313	227	138	8	300	517	28505982	28506608	2.18e-12	75.9
Lacerta_agilis_C9A	CM090396.1	22.870	223	145	5	277	493	28513656	28514261	3.37e-08	62.4
Lacerta_agilis_C9A	CM090381.1	35.897	78	50	0	279	356	76955659	76955892	6.78e-08	61.6
Lacerta_agilis_C9A	CM090381.1	32.000	100	65	2	428	526	76975473	76975766	1.83e-06	57.0
Lacerta_agilis_C9A	CM090381.1	41.892	74	38	3	90	160	203941430	203941215	2.83e-05	52.8
Lacerta_agilis_C9A	CM090381.1	25.806	93	64	1	268	360	77005186	77004923	0.005	45.4
Lacerta_agilis_C9A	CM090381.1	28.947	76	40	2	452	527	76997283	76997098	0.016	43.9
Lacerta_agilis_C9A	CM090381.1	46.667	45	23	1	541	584	76977193	76977327	0.036	42.7
Lacerta_agilis_C9A	CM090381.1	47.917	48	23	2	90	136	203942612	203942472	0.084	41.6
Lacerta_agilis_C9A	CM090381.1	44.000	50	23	2	540	584	115069894	115069745	0.086	41.6
Lacerta_agilis_C9A	CM090381.1	51.613	31	15	0	97	127	203946273	203946181	0.13	40.8
Lacerta_agilis_C9A	CM090381.1	45.946	37	20	0	97	133	203950957	203950847	0.18	40.4
Lacerta_agilis_C9A	CM090381.1	38.889	54	28	2	540	588	115066157	115065996	0.22	40.0
Lacerta_agilis_C9A	CM090381.1	42.000	50	24	2	540	584	115063474	115063325	0.49	39.3
Lacerta_agilis_C9A	CM090385.1	43.333	60	34	0	470	529	105182552	105182373	3.68e-06	55.8
Lacerta_agilis_C9A	CM090385.1	27.174	92	67	0	275	366	105144525	105144800	9.69e-06	54.3
Lacerta_agilis_C9A	CM090385.1	24.390	82	62	0	275	356	105112218	105112463	8.76e-04	48.1
Lacerta_agilis_C9A	CM090385.1	32.911	79	40	1	470	535	105149755	105149991	0.002	47.0
Lacerta_agilis_C9A	CM090385.1	39.216	51	31	0	56	106	105100428	105100580	0.003	46.6
Lacerta_agilis_C9A	CM090385.1	47.273	55	27	2	532	584	105117947	105118111	0.012	44.3
Lacerta_agilis_C9A	CM090385.1	44.643	56	29	2	535	588	105152252	105152419	0.015	43.9
Lacerta_agilis_C9A	CM090385.1	34.375	64	42	0	470	533	105117490	105117681	0.016	43.9
Lacerta_agilis_C9A	CM090385.1	28.814	59	42	0	298	356	105188717	105188541	0.024	43.5
Lacerta_agilis_C9A	CM090385.1	39.216	51	31	0	56	106	105134939	105135091	0.100	41.2
Lacerta_agilis_C9A	CM090385.1	50.000	38	19	0	99	136	51050901	51050788	0.27	40.0
Lacerta_agilis_C9A	CM090393.1	50.000	50	20	2	540	584	40470041	40470190	2.67e-04	49.7
Lacerta_agilis_C9A	CM090393.1	45.098	51	23	2	539	584	40465552	40465704	0.004	45.8
Lacerta_agilis_C9A	CM090393.1	47.727	44	20	1	93	136	12889540	12889662	0.17	40.4
Lacerta_agilis_C9A	CM090393.1	56.250	32	14	0	100	131	29733679	29733774	0.27	40.0
Lacerta_agilis_C9A	CM090393.1	41.304	46	22	2	540	580	40448387	40448524	0.53	38.9
Lacerta_agilis_C9A	CM090391.1	44.231	52	23	2	539	584	77895054	77894899	0.006	45.4
Lacerta_agilis_C9A	CM090391.1	30.841	107	65	4	59	164	57683711	57684007	0.012	44.3
Lacerta_agilis_C9A	CM090391.1	40.351	57	29	2	534	585	77912182	77912012	0.51	38.9
Lacerta_agilis_C9A	CM090391.1	54.839	31	14	0	99	129	57810077	57810169	0.72	38.5
Lacerta_agilis_C9A	CM090391.1	36.667	60	33	2	533	587	77906833	77906654	0.84	38.5
Lacerta_agilis_C9A	CM090391.1	47.059	34	15	1	99	129	77931926	77931825	0.94	38.1
Lacerta_agilis_C9A	CM090395.1	56.250	32	14	0	98	129	34456351	34456446	0.010	44.7
Lacerta_agilis_C9A	CM090394.1	62.500	32	12	0	98	129	8676864	8676959	0.017	43.9
Lacerta_agilis_C9A	CM090394.1	45.833	48	22	1	541	584	5563640	5563497	0.044	42.4
Lacerta_agilis_C9A	CM090394.1	52.500	40	18	1	91	129	8673118	8673237	0.079	41.6
Lacerta_agilis_C9A	CM090394.1	53.333	30	14	0	100	129	8657960	8658049	0.087	41.6
Lacerta_agilis_C9A	CM090394.1	32.895	76	38	2	523	585	5562718	5562491	0.099	41.2
Lacerta_agilis_C9A	CM090394.1	44.681	47	23	2	92	135	8607992	8608132	0.84	38.5
Lacerta_agilis_C9A	CM090384.1	46.000	50	22	2	540	584	119663727	119663578	0.030	43.1
Lacerta_agilis_C9A	CM090384.1	55.882	34	14	1	94	126	61359526	61359627	0.17	40.4
Lacerta_agilis_C9A	CM090384.1	43.137	51	24	2	539	584	50193799	50193951	0.21	40.4
Lacerta_agilis_C9A	CM090384.1	42.857	49	27	1	87	134	61352356	61352502	0.42	39.3
Lacerta_agilis_C9A	CM090384.1	34.615	52	29	2	534	580	119672177	119672022	0.59	38.9
Lacerta_agilis_C9A	CM090384.1	45.283	53	24	2	540	587	50193398	50193556	0.61	38.9
Lacerta_agilis_C9A	CM090382.1	51.163	43	16	2	539	576	91911243	91911371	0.034	42.7
Lacerta_agilis_C9A	CM090382.1	44.828	58	27	2	532	584	91909509	91909682	0.064	42.0
Lacerta_agilis_C9A	CM090397.1	56.667	30	13	0	100	129	18546910	18546821	0.058	42.0
Lacerta_agilis_C9A	CM090397.1	60.000	30	12	0	100	129	430193	430104	0.13	40.8
Lacerta_agilis_C9A	CM090397.1	50.000	30	15	0	100	129	18493578	18493489	0.19	40.4
Lacerta_agilis_C9A	CM090397.1	53.125	32	15	0	97	128	803839	803744	0.38	39.3
Lacerta_agilis_C9A	CM090397.1	56.667	30	13	0	100	129	18573322	18573233	0.83	38.5
Lacerta_agilis_C9A	CM090397.1	55.556	27	12	0	100	126	18497785	18497705	0.85	38.1
Lacerta_agilis_C9A	CM090386.1	56.250	32	14	0	98	129	1865934	1865839	0.15	40.8
