Laudakia_wui_C9A	CM080059.1	592	83	277	359	22222827	22222579	97.590	6.12e-43	171
Laudakia_wui_C9A	CM080059.1	592	80	458	537	22214697	22214458	97.500	7.77e-41	164
Laudakia_wui_C9A	CM080059.1	592	77	201	277	22223775	22223545	98.701	1.27e-36	152
Laudakia_wui_C9A	CM080059.1	592	61	400	460	22216840	22216658	100.000	4.26e-28	125
Laudakia_wui_C9A	CM080059.1	592	59	534	592	22212692	22212516	96.610	9.18e-27	121
Laudakia_wui_C9A	CM080059.1	592	61	56	113	22230552	22230370	85.246	2.66e-23	110
Laudakia_wui_C9A	CM080059.1	592	48	156	203	22227144	22227001	97.917	1.02e-21	105
Laudakia_wui_C9A	CM080059.1	592	50	106	155	22228312	22228163	100.000	2.92e-21	104
Laudakia_wui_C9A	CM080059.1	592	42	358	399	22218708	22218583	100.000	1.88e-16	89.4
Laudakia_wui_C9A	CM080059.1	592	40	25	64	22233841	22233722	87.500	1.96e-13	79.3
Laudakia_wui_C9A	CM080059.1	592	51	541	591	22992331	22992483	54.902	1.08e-07	60.8
Laudakia_wui_C9A	CM080059.1	592	90	457	543	22990612	22990872	37.778	2.99e-07	59.3
Laudakia_wui_C9A	CM080059.1	592	45	534	577	23031566	23031432	60.000	2.21e-06	56.6
Laudakia_wui_C9A	CM080061.1	592	51	533	583	168548170	168548322	54.902	8.33e-10	67.8
Laudakia_wui_C9A	CM080061.1	592	83	277	359	168590184	168589936	34.940	6.39e-08	61.6
Laudakia_wui_C9A	CM080063.1	592	208	302	504	111459942	111460526	24.519	4.21e-09	65.5
Laudakia_wui_C9A	CM080063.1	592	206	313	518	112729158	112728592	25.728	1.38e-07	60.5
