Vipera_berus_C9A	OZ077558.1	584	99	274	372	20619267	20618980	84.848	2.70e-43	172
Vipera_berus_C9A	OZ077558.1	584	80	453	532	20609160	20608921	93.750	6.23e-39	159
Vipera_berus_C9A	OZ077558.1	584	77	456	532	20574807	20574577	88.312	9.32e-37	152
Vipera_berus_C9A	OZ077558.1	584	78	199	276	20624090	20623857	91.026	5.66e-34	144
Vipera_berus_C9A	OZ077558.1	584	92	276	367	20583863	20583597	67.391	4.46e-32	138
Vipera_berus_C9A	OZ077558.1	584	68	396	463	20610717	20610514	91.176	1.22e-28	127
Vipera_berus_C9A	OZ077558.1	584	53	532	584	20607899	20607741	100.000	9.56e-25	115
Vipera_berus_C9A	OZ077558.1	584	54	54	107	20629257	20629096	96.296	2.29e-23	110
Vipera_berus_C9A	OZ077558.1	584	50	107	156	20627364	20627215	100.000	4.88e-22	106
Vipera_berus_C9A	OZ077558.1	584	63	401	463	20575987	20575799	82.540	8.26e-22	106
Vipera_berus_C9A	OZ077558.1	584	47	157	203	20625568	20625428	97.872	3.42e-21	104
Vipera_berus_C9A	OZ077558.1	584	51	57	107	20595467	20595315	88.235	1.03e-19	99.4
Vipera_berus_C9A	OZ077558.1	584	47	157	203	20591889	20591749	87.234	3.52e-18	94.7
Vipera_berus_C9A	OZ077558.1	584	50	107	156	20594198	20594049	84.000	3.91e-17	91.3
Vipera_berus_C9A	OZ077558.1	584	42	354	395	20615307	20615182	100.000	1.54e-15	86.3
Vipera_berus_C9A	OZ077558.1	584	74	199	272	20590459	20590238	56.757	4.56e-15	84.7
Vipera_berus_C9A	OZ077558.1	584	42	26	67	20630252	20630127	83.333	2.95e-13	79.0
Vipera_berus_C9A	OZ077558.1	584	53	532	584	20573628	20573470	75.472	2.20e-10	69.3
Vipera_berus_C9A	OZ077558.1	584	50	530	579	21270915	21271064	54.000	4.88e-09	65.1
Vipera_berus_C9A	OZ077558.1	584	69	457	525	21269552	21269755	42.029	5.19e-08	61.6
Vipera_berus_C9A	OZ077558.1	584	70	274	343	21313721	21313512	38.571	1.44e-07	60.5
Vipera_berus_C9A	OZ077558.1	584	39	26	64	20595855	20595739	66.667	3.13e-07	59.3
Vipera_berus_C9A	OZ077558.1	584	79	277	355	21354454	21354218	34.177	3.16e-07	59.3
Vipera_berus_C9A	OZ077558.1	584	42	535	575	21302092	21301967	61.905	4.81e-06	55.5
Vipera_berus_C9A	OZ077558.1	584	42	535	575	21341796	21341671	54.762	7.56e-06	54.7
Vipera_berus_C9A	OZ077559.1	584	79	277	355	66109237	66109473	35.443	7.05e-08	61.2
Vipera_berus_C9A	OZ077559.1	584	48	537	584	66129559	66129702	54.167	1.17e-07	60.5
Vipera_berus_C9A	OZ077559.1	584	82	274	355	66160135	66159890	30.488	3.40e-06	55.8
Vipera_berus_C9A	OZ077560.1	584	227	302	514	13724600	13723989	26.432	7.59e-07	58.2
Vipera_berus_C9A	OZ077565.1	584	227	302	514	49757317	49756706	26.432	8.78e-07	57.8
Vipera_berus_C9B	OZ077558.1	584	95	273	367	20583872	20583597	87.368	4.27e-44	174
Vipera_berus_C9B	OZ077558.1	584	77	456	532	20574807	20574577	98.701	1.84e-40	163
Vipera_berus_C9B	OZ077558.1	584	80	453	532	20609160	20608921	83.750	8.07e-36	149
Vipera_berus_C9B	OZ077558.1	584	79	195	273	20590471	20590235	92.405	2.14e-33	142
Vipera_berus_C9B	OZ077558.1	584	91	276	366	20619261	20618998	68.132	2.86e-31	135
Vipera_berus_C9B	OZ077558.1	584	67	397	463	20575999	20575799	92.537	1.94e-27	123
Vipera_berus_C9B	OZ077558.1	584	53	532	584	20573628	20573470	100.000	3.58e-25	116
Vipera_berus_C9B	OZ077558.1	584	51	57	107	20595467	20595315	98.039	5.77e-23	109
Vipera_berus_C9B	OZ077558.1	584	50	107	156	20594198	20594049	100.000	4.28e-22	107
Vipera_berus_C9B	OZ077558.1	584	63	401	463	20610702	20610514	82.540	7.64e-22	106
Vipera_berus_C9B	OZ077558.1	584	47	157	203	20591889	20591749	97.872	1.31e-20	102
Vipera_berus_C9B	OZ077558.1	584	54	54	107	20629257	20629096	83.333	1.07e-19	99.4
Vipera_berus_C9B	OZ077558.1	584	47	157	203	20625568	20625428	87.234	3.90e-18	94.4
Vipera_berus_C9B	OZ077558.1	584	53	532	584	20607899	20607741	75.472	1.65e-17	92.4
Vipera_berus_C9B	OZ077558.1	584	50	107	156	20627364	20627215	84.000	2.39e-17	92.0
Vipera_berus_C9B	OZ077558.1	584	79	194	272	20624105	20623869	56.962	1.30e-16	89.7
Vipera_berus_C9B	OZ077558.1	584	43	354	396	20579951	20579823	97.674	6.72e-16	87.4
Vipera_berus_C9B	OZ077558.1	584	39	26	64	20595855	20595739	87.179	2.66e-12	75.9
Vipera_berus_C9B	OZ077558.1	584	69	457	525	21269552	21269755	40.580	1.03e-07	60.8
Vipera_berus_C9B	OZ077558.1	584	50	530	579	21270915	21271064	50.000	1.21e-07	60.5
Vipera_berus_C9B	OZ077558.1	584	42	26	67	20630252	20630127	64.286	1.47e-07	60.5
Vipera_berus_C9B	OZ077560.1	584	218	302	514	13724600	13723989	25.688	2.55e-09	65.9
Vipera_berus_C9B	OZ077565.1	584	218	302	514	49757317	49756706	25.688	3.38e-09	65.5
Vipera_berus_C9B	OZ077559.1	584	77	277	353	66109237	66109467	38.961	1.02e-08	63.9
Vipera_berus_C9B	OZ077559.1	584	48	537	584	66129559	66129702	52.083	5.73e-07	58.5
