Candoia_aspera_C9A	NC_086154.1	584	81	274	354	246417617	246417859	100.000	3.53e-43	171
Candoia_aspera_C9A	NC_086154.1	584	80	453	532	246422000	246422239	96.250	3.31e-39	159
Candoia_aspera_C9A	NC_086154.1	584	78	196	273	246416672	246416905	94.872	1.30e-36	151
Candoia_aspera_C9A	NC_086154.1	584	62	396	457	246419443	246419628	98.387	9.91e-29	127
Candoia_aspera_C9A	NC_086154.1	584	52	533	584	246423691	246423846	100.000	7.04e-25	115
Candoia_aspera_C9A	NC_086154.1	584	50	107	156	246413340	246413489	100.000	3.51e-22	107
Candoia_aspera_C9A	NC_086154.1	584	46	158	203	246415280	246415417	97.826	1.54e-20	102
Candoia_aspera_C9A	NC_086154.1	584	42	354	395	246418460	246418585	100.000	1.48e-15	85.9
Candoia_aspera_C9A	NC_086154.1	584	56	54	109	246412260	246412427	92.857	1.68e-15	85.9
Candoia_aspera_C9A	NC_086154.1	584	38	26	63	246411550	246411663	89.474	5.23e-12	74.7
Candoia_aspera_C9A	NC_086154.1	584	47	530	575	245726977	245727111	59.574	3.94e-07	58.9
Candoia_aspera_C9A	NC_086154.1	584	41	536	575	245696506	245696628	60.976	1.24e-06	57.0
Candoia_aspera_C9A	NC_086154.1	584	69	457	525	245751539	245751336	42.029	1.94e-06	56.6
Candoia_aspera_C9A	NC_086154.1	584	43	537	579	245749812	245749684	53.488	3.51e-06	55.8
Candoia_aspera_C9A	NC_086154.1	584	97	277	365	245689553	245689843	29.897	4.24e-06	55.5
Candoia_aspera_C9A	NC_086156.1	584	224	298	514	103218629	103219252	27.232	1.26e-09	67.0
Candoia_aspera_C9A	NC_086156.1	584	229	297	514	103206535	103207161	25.328	1.10e-07	60.5
Candoia_aspera_C9A	NC_086156.1	584	217	298	514	105080497	105079898	23.041	1.48e-06	57.0
Candoia_aspera_C9A	NC_086155.1	584	86	277	362	66386767	66386510	31.395	2.39e-08	62.8
Candoia_aspera_C9A	NC_086155.1	584	79	277	355	66344809	66345045	37.975	3.54e-08	62.0
Candoia_aspera_C9A	NC_086155.1	584	48	537	584	66362833	66362976	54.167	1.63e-07	60.1
Candoia_aspera_C9A	NC_086155.1	584	50	530	579	66374365	66374216	48.000	1.78e-06	56.6
