Anolis_sagrei_C9A	NC_090022.1	537	81	277	357	277868655	277868897	98.765	1.58e-43	171
Anolis_sagrei_C9A	NC_090022.1	537	80	458	537	277874900	277875139	97.500	8.64e-42	166
Anolis_sagrei_C9A	NC_090022.1	537	76	202	277	277866520	277866747	100.000	1.10e-37	154
Anolis_sagrei_C9A	NC_090022.1	537	81	277	357	277896560	277896802	82.716	2.30e-35	147
Anolis_sagrei_C9A	NC_090022.1	537	76	462	537	277902639	277902866	78.947	1.88e-30	132
Anolis_sagrei_C9A	NC_090022.1	537	104	399	498	277872827	277873138	64.423	3.03e-29	128
Anolis_sagrei_C9A	NC_090022.1	537	50	106	155	277853213	277853362	100.000	2.07e-23	110
Anolis_sagrei_C9A	NC_090022.1	537	51	57	107	277850924	277851076	96.078	1.10e-22	108
Anolis_sagrei_C9A	NC_090022.1	537	95	108	202	277863636	277863908	56.842	3.66e-21	103
Anolis_sagrei_C9A	NC_090022.1	537	56	52	107	277885943	277886110	78.571	1.35e-19	99.0
Anolis_sagrei_C9A	NC_090022.1	537	50	106	155	277889224	277889373	86.000	1.82e-18	95.1
Anolis_sagrei_C9A	NC_090022.1	537	47	156	202	277890667	277890807	87.234	6.25e-18	93.6
Anolis_sagrei_C9A	NC_090022.1	537	77	201	277	277892715	277892942	61.039	3.23e-17	91.3
Anolis_sagrei_C9A	NC_090022.1	537	44	357	400	277870655	277870786	95.455	2.64e-16	88.6
Anolis_sagrei_C9A	NC_090022.1	537	67	399	465	277900992	277901192	62.687	3.49e-16	88.2
Anolis_sagrei_C9A	NC_090022.1	537	50	14	63	277848727	277848876	68.000	9.70e-13	77.0
Anolis_sagrei_C9A	NC_090022.1	537	88	277	364	277149909	277150172	35.227	3.85e-09	65.5
Anolis_sagrei_C9A	NC_090022.1	537	40	24	63	277883391	277883510	65.000	1.20e-08	63.9
Anolis_sagrei_C9A	NC_090022.1	537	80	281	360	277115987	277116226	35.000	8.26e-08	61.2
Anolis_sagrei_C9A	NC_090022.1	537	71	463	533	277186287	277186078	42.254	8.09e-07	57.8
Anolis_sagrei_C9A	NC_090026.1	537	244	277	518	13338768	13339448	25.000	1.31e-09	67.0
Anolis_sagrei_C9A	NC_090026.1	537	226	293	518	13328124	13328735	25.664	1.59e-09	66.6
Anolis_sagrei_C9A	NC_090026.1	537	208	301	500	14752975	14752397	24.519	1.77e-06	56.6
Anolis_sagrei_C9A	NC_090024.1	537	76	281	356	170589916	170590143	36.842	5.16e-08	61.6
Anolis_sagrei_C9A	NC_090024.1	537	83	280	362	170638607	170638359	33.735	7.69e-07	58.2
Anolis_sagrei_C9B	NC_090022.1	590	82	276	357	277896560	277896805	98.780	2.85e-44	175
Anolis_sagrei_C9B	NC_090022.1	590	78	459	536	277902633	277902866	98.718	1.32e-40	164
Anolis_sagrei_C9B	NC_090022.1	590	89	201	287	277892715	277892981	89.888	2.86e-37	154
Anolis_sagrei_C9B	NC_090022.1	590	82	276	357	277868655	277868900	82.927	8.84e-36	149
Anolis_sagrei_C9B	NC_090022.1	590	80	457	536	277874900	277875139	76.250	3.59e-30	132
Anolis_sagrei_C9B	NC_090022.1	590	66	399	464	277900995	277901192	95.455	8.46e-28	125
Anolis_sagrei_C9B	NC_090022.1	590	58	533	590	277910886	277911059	94.828	1.89e-26	120
Anolis_sagrei_C9B	NC_090022.1	590	56	52	107	277885943	277886110	91.071	1.65e-22	108
Anolis_sagrei_C9B	NC_090022.1	590	50	106	155	277889224	277889373	100.000	3.04e-22	107
Anolis_sagrei_C9B	NC_090022.1	590	75	128	202	277890595	277890807	69.333	1.53e-20	102
Anolis_sagrei_C9B	NC_090022.1	590	52	56	107	277850921	277851076	80.769	2.43e-19	98.6
Anolis_sagrei_C9B	NC_090022.1	590	50	106	155	277853213	277853362	86.000	5.89e-19	97.4
Anolis_sagrei_C9B	NC_090022.1	590	48	155	202	277863765	277863908	85.417	1.88e-18	95.9
Anolis_sagrei_C9B	NC_090022.1	590	85	193	276	277866493	277866747	56.471	2.89e-17	92.0
Anolis_sagrei_C9B	NC_090022.1	590	42	357	398	277899858	277899983	100.000	2.78e-16	88.6
Anolis_sagrei_C9B	NC_090022.1	590	65	400	464	277872833	277873027	64.615	1.11e-15	86.7
Anolis_sagrei_C9B	NC_090022.1	590	59	5	63	277883334	277883510	62.712	1.46e-11	73.6
Anolis_sagrei_C9B	NC_090022.1	590	167	460	590	277186293	277185796	32.335	8.84e-10	67.8
Anolis_sagrei_C9B	NC_090022.1	590	52	12	63	277848721	277848876	53.846	1.42e-08	63.9
Anolis_sagrei_C9B	NC_090022.1	590	84	280	363	277149921	277150172	33.333	2.75e-08	62.8
Anolis_sagrei_C9B	NC_090022.1	590	80	280	359	277115987	277116226	32.500	4.78e-07	58.9
Anolis_sagrei_C9B	NC_090026.1	590	195	300	491	14752975	14752436	27.692	4.17e-10	68.9
Anolis_sagrei_C9B	NC_090026.1	590	183	300	481	13328145	13328642	27.322	5.22e-09	65.1
Anolis_sagrei_C9B	NC_090024.1	590	47	540	586	170620099	170619959	51.064	1.53e-07	60.5
Anolis_sagrei_C9B	NC_090024.1	590	79	280	358	170589916	170590152	32.911	1.61e-07	60.5
Anolis_sagrei_C9B	NC_090024.1	590	76	454	528	170622823	170622596	31.579	3.76e-07	59.3
Anolis_sagrei_C9B	NC_090024.1	590	83	279	361	170638607	170638359	31.325	4.92e-06	55.5
