Liasis_olivaceus_C9A	CM061348.1	583	81	274	354	242170901	242171143	100.000	3.63e-43	171
Liasis_olivaceus_C9A	CM061348.1	583	80	453	532	242179209	242179448	97.500	5.29e-40	162
Liasis_olivaceus_C9A	CM061348.1	583	78	196	273	242168357	242168590	94.872	1.44e-36	151
Liasis_olivaceus_C9A	CM061348.1	583	62	396	457	242177763	242177948	100.000	1.09e-28	127
Liasis_olivaceus_C9A	CM061348.1	583	51	57	107	242163934	242164086	98.039	2.86e-23	110
Liasis_olivaceus_C9A	CM061348.1	583	51	533	583	242180845	242180997	100.000	3.29e-23	110
Liasis_olivaceus_C9A	CM061348.1	583	50	107	156	242164989	242165138	100.000	6.04e-22	106
Liasis_olivaceus_C9A	CM061348.1	583	47	157	203	242166918	242167058	97.872	8.35e-21	102
Liasis_olivaceus_C9A	CM061348.1	583	42	354	395	242175091	242175216	100.000	2.31e-16	88.6
Liasis_olivaceus_C9A	CM061348.1	583	42	26	67	242162987	242163112	80.952	7.74e-13	77.4
Liasis_olivaceus_C9A	CM061348.1	583	39	536	574	241541161	241541045	64.103	2.39e-07	59.3
Liasis_olivaceus_C9A	CM061348.1	583	93	441	525	241545619	241545344	36.559	4.49e-07	58.5
Liasis_olivaceus_C9A	CM061348.1	583	47	529	574	241508342	241508482	55.319	3.87e-06	55.5
Liasis_olivaceus_C9A	CM061351.1	583	224	298	514	103290418	103289816	27.679	2.78e-11	72.4
Liasis_olivaceus_C9A	CM061351.1	583	228	298	514	100649575	100650210	25.877	9.50e-10	67.4
Liasis_olivaceus_C9A	CM061351.1	583	229	297	514	100637282	100637908	23.581	7.82e-09	64.3
Liasis_olivaceus_C9A	CM061350.1	583	82	277	358	140300138	140300383	35.366	1.26e-08	63.5
Liasis_olivaceus_C9A	CM061350.1	583	79	277	355	140350065	140349829	35.443	3.28e-08	62.4
Liasis_olivaceus_C9A	CM061350.1	583	48	536	583	140330248	140330105	56.250	3.99e-08	62.0
Liasis_olivaceus_C9A	CM061350.1	583	53	529	578	140309879	140310037	54.717	4.23e-08	62.0
Liasis_olivaceus_C9A	CM061350.1	583	80	445	523	140332838	140332599	35.000	3.29e-06	55.8
